[1004260, -741047, -1708091, 1005196, -594641, 1004349, 1738572, -1709809]
[629901, 49667, -820803, 630584, 493046, 630148, 2855824, -821597]
[1166856, 1780034, 925467, 1167928, 2363973, 1167106, 4713436, 926421]
[1693946, 1268023, 333178, 1695384, 1605524, 1694028, 3891491, 333442]
[1128207, -629788, -1571757, 1129217, -448939, 1128221, 1832293, -1573372]
[452376, -402756, -1297397, 452893, -30005, 452584, 2313304, -1298679]
[983574, 1627762, 733027, 984484, 2179489, 983843, 4522698, 733815]
[1768226, 1740379, 750664, 1769673, 2059326, 1768289, 4345918, 751388]
[1280999, -173498, -1264861, 1282071, -124894, 1280890, 2130389, -1266188]
[348901, -593827, -1630511, 349314, -355276, 348876, 1949849, -1632131]
[687999, 1360572, 414989, 688698, 1892831, 688283, 4260668, 415464]
[1618252, 2068539, 1057974, 1717981, 2306754, 1716674, 4780551, 1058984]
[235312, -42058, -1176616, 1810626, -207004, 1809064, 2309972, -1177896]
[-1251608, -1620876, -2640947, 287943, -1715911, 287633, 910048, -2847614]
[813322, 395293, -78186, -737264, 654118, -732434, 3366471, -1660096]
[2898833, 2328116, 1973858, 620949, 2551118, 592071, 5147745, -422151]
[1387235, 647172, 82251, 2129069, 603568, 1371194, 3141313, -1980597]
[-933726, -1620175, -1955254, 1304921, -1427759, 743856, 376276, -3877479]
[-216177, -172121, -58007, 211688, 1000999, 112273, 735860, -2315526]
[1249210, 2883946, 3240601, 1834051, 4121668, -832663, 2623686, 342520]
[2386936, 2048839, 2628986, 2197231, 1789901, -681727, 1541614, -764707]
[4480435, -2289171, -383966, -465451, -2194600, 208484, -1431242, -3273280]
[4142584, -2397486, 430644, -966731, -681256, 155057, -1138982, -2448316]
[1886829, 718814, 4005634, 1974907, 3986621, -719800, 1869909, 717028]
[1911543, 478443, 4099119, 3171015, 3049382, -761927, 2066011, 441746]
[4121251, -2708306, 876856, 536049, -1834356, 94476, -734390, -2767737]
[4411574, -3006416, -365012, 213956, -1146502, 269001, -2303909, -2990452]
[2241766, 1007059, -1049503, 5306994, 5785903, 604887, -3442950, 1102204]
[1681866, 2456794, -1960131, 4663205, 7575509, 2442793, -3119737, 2501253]
[3535974, 864599, -3093785, -5510537, 6026975, 3356860, -1594804, 872381]
[4225701, -653111, -3571115, -7971062, 5567534, 3641794, -1207701, -490284]
[2503326, -948645, -2412589, 2054729, 6981398, 3097392, -1826478, -472712]
[1612090, -798270, -2067697, 8018153, 7727368, 2799549, -1824500, -738498]
[3327442, -282456, -2519328, -1475886, 6853628, 3462054, -1209144, -465479]
[5599547, 1174257, -282466, -6640101, 7840116, 5009712, -655320, 1453053]
[3534418, -227530, -909011, 2190138, 8388607, 3945696, -1708067, 603293]
[-8261, -3190208, -4036403, 3481177, 6062699, 1140569, -4250975, -2731883]
[1249386, -2504071, -3853482, -4127912, -2480646, 1197379, -3701957, -2130494]
[4255855, -193094, -1796604, -7518502, -7078159, 2373152, -1606482, 1064436]
[3306891, -650962, -1856199, -541589, 755825, 1592890, -1805195, 1544338]
[-743952, -3841658, -4832972, 467383, 2186936, -1070819, -4835388, -1073662]
[-2269744, -3368724, -4484452, -2026702, -737618, -1943754, -4487208, -1945534]
[-2970029, -513775, -1693927, -1348771, -386716, -1340649, -1694872, -1350670]
[-1055927, -980971, -2120478, -809434, 82395, -812494, -2121758, -910434]
[1468153, -3586025, -4674925, -1245688, 1932691, -1222595, -4677869, -1242282]
[2257466, -4133468, -4705117, -3285146, -899239, -2815549, -4708039, -2685564]
[5010903, -2503932, -2529154, -5805292, -6882862, -4980328, -2530607, -4353603]
[3996371, -2271061, -2315240, -5101384, -2231877, -5269507, -2316622, -5430435]
[5480298, -4480195, -4638162, -6337402, 6942427, -6379552, -4641039, -6461199]
[-638615, -5563875, -5391145, -6193662, 8388607, -5967417, -5394161, -5976138]
[-8143120, -5554207, -4559827, -7107662, 8388607, -7096377, -4565547, -7093379]
[-8295956, -5400979, -4368286, -7396819, 8388607, -8388608, -4373946, -8388608]
[1622405, -4797503, -5233867, -8050691, 8388607, -8388608, -5242073, -8388608]
[7265559, -4519272, -5814789, -8388608, 8388607, -8388608, -5830129, -8388608]
[-3517510, -4994241, -4999342, -7759600, 8388607, -8388608, -4999913, -8388608]
[-8388608, -5219097, -4269164, -7218202, 8388607, -8388608, -4270578, -8388608]
[-429692, -5032969, -5005554, -7891854, 8388607, -5076842, -5008672, -8388608]
[4263958, -5464924, -5793943, -8388608, 8388607, 2666634, -5797541, -8388608]
[-4705376, -5075314, -5131627, -7855305, 8388607, -4707599, -5134778, -8388608]
[-8388608, -4771369, -4511714, -7156862, 8388607, -8388608, -4513935, -8388608]
[-3616419, -5018359, -4982277, -7727850, 8388607, -6235473, -4985488, -8388608]
[4578074, -5466643, -5793146, -8388608, 8388607, 3169304, -5795693, -8388608]
[-2863282, -5205516, -5312646, -8013267, 8388607, -2551251, -5313602, -8388608]
[-8388608, -4713862, -4424669, -7150792, 8388607, -8388608, -4417182, -8388608]
[-6149510, -4946459, -4765536, -7545904, 8388607, -7558722, -4761651, -8388608]
[3935774, -5429123, -5662026, -8388608, 8388607, 1820979, -5711585, -8388608]
[-1112007, -5341731, -5473724, -8209317, 8388607, -86519, -5618620, -8388608]
[-8388608, -4757399, -4371759, -7265027, 8388607, -8349442, -4640272, -8388608]
[-5233567, -4618216, -4522897, -7425222, 8388607, -8388608, -4883400, -8388608]
[6395666, -4044979, -5398692, -8254503, 8388607, -8388608, -6144359, -8388608]
[2867788, -4342497, -5396619, -8010092, 8388607, -4996561, -5643884, -8388608]
[-7817465, -4639070, -4817348, -8388608, 8388607, -5829994, -4121981, -8388608]
[-8197192, -4502716, -4895115, -8388608, 8388607, -8165999, -4078779, -8388608]
[-8138, -5311966, -5761036, -8388608, 8388607, -6981, -5034829, -8388608]
[2011313, -5476684, -5972301, -8388608, 8388607, 2139448, -5230681, -8388608]
[-5757684, -4509774, -6864514, -8388608, 8388607, -5649593, -4216161, -8388608]
[-7671125, -4226711, -8264827, -8388608, 8388607, -7766082, -3923496, -8388608]
[-686929, -5237681, -7485512, -8388608, 8388607, -792959, -4855627, -8388608]
[1319436, -5735892, -6995574, -7305366, 8388607, 1471530, -5269145, -7126598]
[-2109421, -3662868, -4969383, -7296672, 8388607, -2099186, -3164551, -3782776]
[-1770472, -1841635, -2976927, -6174382, 6898199, -1770110, -1318998, -1695641]
[1179946, -3777529, -3696996, -4076772, 3334539, 1180049, -3355071, -4657707]
[1107087, -5740242, -3921241, -3384395, 1358730, 1106972, -5472172, -7017122]
[-543427, -3939308, -1589052, -3579429, -1052394, -543271, -3658234, -4164859]
[-881096, -1631215, 409266, -3404499, -1345243, -880803, -1266887, -1428396]
[357836, -3197109, -1075954, -2798192, 306541, 358413, -2884234, -4115076]
[648423, -5168172, -3485067, -2569682, 148161, 654482, -5546436, -7315204]
[-678201, -1900602, -2163232, -2510912, -1799765, -669516, -4174981, -4891239]
[-1082028, -999956, 262939, -2460950, -2239302, -1085910, -1424339, -1389079]
[-705844, -1760932, -1365073, -3165199, -359336, -806659, -3317673, -4414344]
